Date,Name,Year,Letterboxd URI,Rating
2023-05-15,Not Alone,2017,https://boxd.it/huLY,1
2023-05-15,Ever After,1998,https://boxd.it/1YDI,2
2023-05-15,Modern Times,1936,https://boxd.it/25MC,1
2023-05-15,Practical Magic,1998,https://boxd.it/21HS,3.5
2023-05-16,Little Women,2019,https://boxd.it/aSVk,0.5
2023-05-18,Undone,2019,https://boxd.it/nKS4,3
2023-05-18,12 Years a Slave,2013,https://boxd.it/2D2e,1.5
2023-05-18,The Color Purple,1985,https://boxd.it/29oO,1
2023-05-18,Mermaids,1990,https://boxd.it/244u,3
2023-05-29,The 1975: Live at Lollapalooza Brazil,2023,https://boxd.it/G2bI,4
2023-05-29,Camila Jam,2008,https://boxd.it/2nK0,0.5
2023-05-29,Little Fish,2020,https://boxd.it/lAFK,3.5
2023-05-29,Tarantino's Mind,2006,https://boxd.it/5A6y,3
2023-05-30,Documentário,1966,https://boxd.it/5ETk,3.5
2023-05-31,Alien Nights,2022,https://boxd.it/o2eQ,3
2023-06-02,The Bear Family Secret,2014,https://boxd.it/gijm,3
2023-06-05,Queen Charlotte: A Bridgerton Story,2023,https://boxd.it/GovU,3.5
2023-06-07,Knock at the Cabin,2023,https://boxd.it/npL2,2.5
2023-06-10,The School for Good and Evil,2022,https://boxd.it/tjO2,2.5
2023-06-11,Halloween Ends,2022,https://boxd.it/mO8M,1.5
2023-06-12,Robbers: A The 1975 Documentary,2020,https://boxd.it/qeGQ,3
2023-06-12,Endless Rain,2021,https://boxd.it/op4O,2
2023-06-12,Father’s Chair,2012,https://boxd.it/2XMw,2
2023-06-12,The Little Mermaid,2023,https://boxd.it/fVum,3
2023-06-12,Women on the Verge of a Nervous Breakdown,1988,https://boxd.it/24GI,5
2023-06-14,Junji Ito Maniac: Japanese Tales of the Macabre,2023,https://boxd.it/EIJS,2.5
2023-06-14,All Quiet on the Western Front,2022,https://boxd.it/H08,3
2023-06-14,Un Chien Andalou,1929,https://boxd.it/29Y8,3.5
2023-06-14,Big Bang,2022,https://boxd.it/BKm6,4
2023-06-15,Spider-Man: Across the Spider-Verse,2023,https://boxd.it/kSz4,3
2023-06-15,Spider-Man: Into the Spider-Verse,2018,https://boxd.it/azpY,4
2023-06-16,Battle Royale,2000,https://boxd.it/25zS,3.5
2023-06-16,The Elephant Man,1980,https://boxd.it/27LQ,4
2023-06-17,Black Mirror: Loch Henry,2023,https://boxd.it/H7Pg,2
2023-06-17,Black Mirror: Beyond the Sea,2023,https://boxd.it/H7QI,1
2023-06-17,Black Mirror: Bandersnatch,2018,https://boxd.it/kTDG,3
2023-06-17,Black Mirror: Striking Vipers,2019,https://boxd.it/mlse,2.5
2023-06-18,Black Mirror: Demon 79,2023,https://boxd.it/H7Rc,2
2023-06-18,Goblin,2016,https://boxd.it/uMWm,4
2023-06-18,The Lodge,2019,https://boxd.it/h2c2,0.5
2023-06-18,Freaky,2020,https://boxd.it/ka42,2
2023-06-18,The Cabin in the Woods,2011,https://boxd.it/1zOc,3.5
2023-06-18,The Final Girls,2015,https://boxd.it/9gv2,3
2023-06-18,"Paris, Texas",1984,https://boxd.it/29Ts,5
2023-06-19,The Last Bus,2021,https://boxd.it/nQqA,2
2023-06-19,The Flash,2023,https://boxd.it/9twC,2
2023-06-20,They Don't Wear Black Tie,1981,https://boxd.it/66nQ,4
2023-06-20,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty,2000,https://boxd.it/4gcu,4
2023-06-21,Tune in for Love,2019,https://boxd.it/kVUO,2.5
2023-06-21,The Making of A Most Wanted Man,2015,https://boxd.it/EsVS,3
2023-06-21,Man of Steel,2013,https://boxd.it/FRk,4
2023-06-21,Life Is a Bitch,2018,https://boxd.it/hgPi,2
2023-06-22,Batman & Robin,1997,https://boxd.it/2ar0,4
2023-06-22,Dream Work,2001,https://boxd.it/4ASA,4
2023-06-22,Remoinho,2020,https://boxd.it/oV2g,1
2023-06-22,João Bosco e Aldir Blanc - Parceria é Isso Aí!,2021,https://boxd.it/vLDA,3
2023-06-22,The First Death of Joana,2021,https://boxd.it/tzai,3.5
2023-06-22,Easter Eggs,2020,https://boxd.it/t2KM,2
2023-06-22,Outer Space,1999,https://boxd.it/3IOY,5
2023-06-22,Blank Narcissus (Passion of the Swamp),2022,https://boxd.it/C1FO,2.5
2023-06-22,Playback,2019,https://boxd.it/o38a,3.5
2023-06-22,Tuesday,2015,https://boxd.it/AJsU,3.5
2023-06-23,Manufractur,1985,https://boxd.it/5vJ6,2.5
2023-06-23,Saturday,2019,https://boxd.it/o6jU,2
2023-06-23,A Short Story,2022,https://boxd.it/zDD6,3.5
2023-06-23,Muito Prazer,1979,https://boxd.it/9V2U,4
2023-06-24,Through My Window: Across the Sea,2023,https://boxd.it/BkEI,0.5
2023-06-24,Bingo: The King of the Mornings,2017,https://boxd.it/fcGs,4
2023-06-24,Zoolander,2001,https://boxd.it/1YMA,3.5
2023-06-24,House,1977,https://boxd.it/1vsm,5
2023-06-25,Surf's Up,2007,https://boxd.it/1YKY,3.5
2023-06-25,After We Collided,2020,https://boxd.it/mGpK,2.5
2023-06-25,"Basic Sanitation, the Movie",2007,https://boxd.it/1oC,4
2023-06-26,Audition,1999,https://boxd.it/1UHm,4
2023-06-26,The Butterfly Effect 2,2006,https://boxd.it/1NIM,0.5
2023-06-26,Creep 2,2017,https://boxd.it/dSEO,3
2023-06-26,The Fly,1986,https://boxd.it/1YIe,4
2023-06-26,Martyrs,2008,https://boxd.it/1Yqu,3.5
2023-06-26,Asteroid City,2023,https://boxd.it/s3ds,2.5
2023-06-26,The Curse of Turandot,2021,https://boxd.it/j9Vi,1.5
2023-06-26,Vampyr,1932,https://boxd.it/29DY,3
2023-06-26,Dracula,1958,https://boxd.it/1STA,4
2023-06-26,Dracula,2020,https://boxd.it/ozuM,3
2023-06-26,Portrait of God,2022,https://boxd.it/CSom,3
2023-06-26,Fanny and Alexander,1982,https://boxd.it/22go,4.5
2023-06-26,The Passion of Anna,1969,https://boxd.it/Wus,3.5
2023-06-26,The Serpent's Egg,1977,https://boxd.it/KDs,4
2023-06-26,Summer Interlude,1951,https://boxd.it/KDC,4.5
2023-06-27,It Rains on Our Love,1946,https://boxd.it/3kyW,3.5
2023-06-27,Crash,1996,https://boxd.it/29n2,3
2023-06-27,Images of the Night,2020,https://boxd.it/C7Wm,2.5
2023-06-27,Blood Diamond,2006,https://boxd.it/28Tm,1.5
2023-06-27,Schindler's List,1993,https://boxd.it/2aq2,4.5
2023-06-27,Holy Spider,2022,https://boxd.it/xBn2,2.5
2023-06-27,"Elvira, Mistress of the Dark",1988,https://boxd.it/22LG,3
2023-06-27,Ted Bundy: Mind of a Monster,2019,https://boxd.it/n7iG,3.5
2023-06-27,The Face of Another,1966,https://boxd.it/1nso,4
2023-06-29,After Ever Happy,2022,https://boxd.it/rWv0,1.5
2023-06-29,Nocturnal Animals,2016,https://boxd.it/bkFu,2.5
2023-07-01,Entergalactic,2022,https://boxd.it/CPN4,3
2023-07-01,Harry Potter and the Goblet of Fire,2005,https://boxd.it/29Qo,4
2023-07-01,Harry Potter and the Philosopher's Stone,2001,https://boxd.it/29QS,3.5
2023-07-01,Harry Potter and the Deathly Hallows: Part 2,2011,https://boxd.it/1RYk,2.5
2023-07-01,The Golden Compass,2007,https://boxd.it/272Q,2.5
2023-07-01,Guardians of the Galaxy,2014,https://boxd.it/3VH2,0.5
2023-07-01,Guardians of the Galaxy Vol. 2,2017,https://boxd.it/8MxC,0.5
2023-07-01,Lars and the Real Girl,2007,https://boxd.it/21tG,3.5
2023-07-01,The Notebook,2004,https://boxd.it/1UNE,2.5
2023-07-01,The Godfather,1972,https://boxd.it/2aNK,4.5
2023-07-01,A Clockwork Orange,1971,https://boxd.it/2aVE,1.5
2023-07-01,The Silence of the Lambs,1991,https://boxd.it/2aHW,4
2023-07-01,Red Dragon,2002,https://boxd.it/1Yrs,2
2023-07-01,Meeting the Man: James Baldwin in Paris,1970,https://boxd.it/oKjA,4
2023-07-02,The Place Beyond the Pines,2012,https://boxd.it/3mDu,3.5
2023-07-02,Ford v Ferrari,2019,https://boxd.it/ce74,3
2023-07-02,No Hard Feelings,2023,https://boxd.it/xouu,2.5
2023-07-02,Moneyball,2011,https://boxd.it/glS,2.5
2023-07-02,Twelve Monkeys,1995,https://boxd.it/2beQ,4
2023-07-02,American Assassin,2017,https://boxd.it/eFLE,1
2023-07-02,Maze Runner: The Scorch Trials,2015,https://boxd.it/9hwA,3
2023-07-02,Halloween II,1981,https://boxd.it/1UeE,3
2023-07-02,Halloween 4: The Return of Michael Myers,1988,https://boxd.it/1U2S,4
2023-07-02,Friday the 13th,2009,https://boxd.it/1QAw,2
2023-07-02,Friday the 13th,1980,https://boxd.it/24fs,1
2023-07-02,The Texas Chain Saw Massacre,1974,https://boxd.it/1lcS,3.5
2023-07-02,A Nightmare on Elm Street,1984,https://boxd.it/2aw0,4
2023-07-02,A Nightmare on Elm Street 4: The Dream Master,1988,https://boxd.it/1X0U,3
2023-07-02,New Nightmare,1994,https://boxd.it/1TsU,3.5
2023-07-02,The Texas Chainsaw Massacre,2003,https://boxd.it/1YQs,2
2023-07-02,When a Stranger Calls,2006,https://boxd.it/1XcG,3
2023-07-02,Mistress America,2015,https://boxd.it/9UfS,4
2023-07-02,Isle of Dogs,2018,https://boxd.it/dZrW,5
2023-07-02,Lola Versus,2012,https://boxd.it/3rxm,3
2023-07-02,Monica's Gang in an Adventure in Time,2007,https://boxd.it/C4k,5
2023-07-02,"Crazy, Stupid, Love.",2011,https://boxd.it/D9A,3
2023-07-02,Beautiful Disaster,2023,https://boxd.it/CoWy,2
2023-07-03,The Day After Tomorrow,2004,https://boxd.it/2aog,2
2023-07-03,Demolition,2015,https://boxd.it/9GuY,3
2023-07-03,The Guilty,2021,https://boxd.it/kOPW,1.5
2023-07-03,Onibaba,1964,https://boxd.it/252a,4
2023-07-03,Kuroneko,1968,https://boxd.it/12mE,3.5
2023-07-03,Kwaidan,1964,https://boxd.it/1kbY,5
2023-07-03,The Cat,1992,https://boxd.it/3TZe,3.5
2023-07-03,The Passion of Joan of Arc,1928,https://boxd.it/29DO,5
2023-07-03,Braveheart,1995,https://boxd.it/2aTI,2.5
2023-07-03,All the Colors of the Dark,1972,https://boxd.it/1kkQ,4
2023-07-03,Raw,2016,https://boxd.it/dLd2,4
2023-07-04,Star Wars: Episode III – Revenge of the Sith,2005,https://boxd.it/27US,5
2023-07-04,Little Bone Lodge,2023,https://boxd.it/EFle,3
2023-07-04,Singin' in the Rain,1952,https://boxd.it/29oY,4
2023-07-07,Melancholia,2011,https://boxd.it/bPI,1
2023-07-08,Beautiful Boy,2018,https://boxd.it/g76Q,4
2023-07-08,What We Do in the Shadows,2014,https://boxd.it/7eQy,4.5
2023-07-08,Nana,2005,https://boxd.it/1mYI,3.5
2023-07-08,The Assassination of Jesse James by the Coward Robert Ford,2007,https://boxd.it/24dG,3.5
2023-07-09,Insidious: The Last Key,2018,https://boxd.it/ej2C,2
2023-07-09,Look Both Ways,2022,https://boxd.it/ujzI,0.5
2023-07-10,ideia idiota,2020,https://boxd.it/s1CK,5
2023-07-10,Ratatouille,2007,https://boxd.it/27ww,2
2023-07-10,Ratatoing,2007,https://boxd.it/60Li,4
2023-07-11,The Wolf of Wall Street,2013,https://boxd.it/3C1m,3.5
2023-07-11,The Iron Giant,1999,https://boxd.it/1Wow,5
2023-07-11,A.I. Artificial Intelligence,2001,https://boxd.it/29Ve,3.5
2023-07-11,Treasure Planet,2002,https://boxd.it/1Znm,3.5
2023-07-11,The Master,2012,https://boxd.it/2cBG,5
2023-07-11,Enchanted,2007,https://boxd.it/24co,3.5
2023-07-11,Disenchanted,2022,https://boxd.it/bg9E,1
2023-07-11,Dark Places,2015,https://boxd.it/5ylc,1.5
2023-07-11,Sharp Objects,2018,https://boxd.it/j3NM,3
2023-07-12,Labyrinth,1986,https://boxd.it/1POC,3.5
2023-07-12,Nimona,2023,https://boxd.it/Aiyc,3
2023-07-13,An Unforgettable Year – Summer,2023,https://boxd.it/Am3M,0.5
2023-07-13,An Unforgettable Year – Autumn,2023,https://boxd.it/xopO,2
2023-07-13,An Unforgettable Year – Spring,2023,https://boxd.it/xZaG,0.5
2023-07-15,The Banana Splits Movie,2019,https://boxd.it/mtGy,0.5
2023-07-15,Pirates of the Caribbean: The Curse of the Black Pearl,2003,https://boxd.it/70G,3
2023-07-15,The Mummy,1999,https://boxd.it/2a7a,3.5
2023-07-15,The Mummy: Tomb of the Dragon Emperor,2008,https://boxd.it/28ci,0.5
2023-07-15,Finding Neverland,2004,https://boxd.it/29pW,3
2023-07-15,The Voyeurs,2021,https://boxd.it/nZoe,0.5
2023-07-16,"Fear, Inc.",2016,https://boxd.it/dHDU,3
2023-07-16,Skull: The Mask,2020,https://boxd.it/qkbk,2
2023-07-17,Nobody Sleeps in the Woods Tonight 2,2021,https://boxd.it/wTao,1
2023-07-17,My Dead Ones,2018,https://boxd.it/hUQU,2
2023-07-17,The Pale Blue Eye,2022,https://boxd.it/u8tk,2.5
2023-07-17,Greed,1924,https://boxd.it/28Pa,4
2023-07-17,That Obscure Object of Desire,1977,https://boxd.it/22zg,1.5
2023-07-17,Fantasmas,2010,https://boxd.it/bkaG,3.5
2023-07-17,Isto é Noel Rosa,1990,https://boxd.it/5Uo8,2
2023-07-17,She's All That,1999,https://boxd.it/1Wz0,3
2023-07-17,Cold Tropics,2009,https://boxd.it/5wXS,3.5
2023-07-17,The Vampire of the Cinematheque,1976,https://boxd.it/aM66,2.5
2023-07-17,I Walked with a Zombie,1943,https://boxd.it/1stm,4
2023-07-17,Breakfast at Tiffany's,1961,https://boxd.it/2aYS,3
2023-07-17,La Jetée,1962,https://boxd.it/29Sk,3
2023-07-17,"Hail, Sarajevo",1993,https://boxd.it/5mrC,3
2023-07-17,Ali: Fear Eats the Soul,1974,https://boxd.it/2aRi,0.5
2023-07-17,Lights Out,2013,https://boxd.it/7GU4,2.5
2023-07-17,Flying Images,1989,https://boxd.it/tl6w,5
2023-07-17,M,1931,https://boxd.it/29vq,5
2023-07-17,Possession,1981,https://boxd.it/1BPm,4
2023-07-17,The Book of Life,2014,https://boxd.it/6JKY,4
2023-07-17,Crush,2022,https://boxd.it/wuHW,0.5
2023-07-17,Cheaper by the Dozen,2003,https://boxd.it/1USa,3
2023-07-17,Fantastic Four,2015,https://boxd.it/5a9c,3
2023-07-17,Ant-Man,2015,https://boxd.it/3vmW,0.5
2023-07-17,Captain Marvel,2019,https://boxd.it/9vSA,2.5
2023-07-18,All Hallows' Eve,2013,https://boxd.it/6OdU,3
2023-07-18,Night of the Living Dead,1968,https://boxd.it/1WwA,4
2023-07-19,Citizen Kane,1941,https://boxd.it/71O,5
2023-07-19,Clueless,1995,https://boxd.it/1Ygk,3.5
2023-07-19,Amadeus,1984,https://boxd.it/2aH8,3.5
2023-07-19,The Human Condition I: No Greater Love,1959,https://boxd.it/1jAy,5
2023-07-19,Hellraiser,1987,https://boxd.it/1Zpi,3.5
2023-07-19,Hellraiser: Deader,2005,https://boxd.it/1IEA,1
2023-07-19,Hellraiser: Revelations,2011,https://boxd.it/2ta8,0.5
2023-07-19,Hellraiser: Judgment,2018,https://boxd.it/fNRC,0.5
2023-07-19,Hellraiser: Hellseeker,2002,https://boxd.it/1Uh4,2.5
2023-07-19,Hellraiser: Prophecy,2006,https://boxd.it/d92A,2
2023-07-19,Hellraiser: Bloodline,1996,https://boxd.it/1ZSk,2.5
2023-07-20,The Human Condition II: Road to Eternity,1959,https://boxd.it/1dJa,4
2023-07-20,The Human Condition III: A Soldier's Prayer,1961,https://boxd.it/1dIQ,4.5
2023-07-20,Scream,1996,https://boxd.it/24EC,4
2023-07-20,Scream,2022,https://boxd.it/o0lg,2
2023-07-20,A Nightmare on Elm Street 3: Dream Warriors,1987,https://boxd.it/1X9W,4
2023-07-20,A Nightmare on Elm Street Part 2: Freddy's Revenge,1985,https://boxd.it/1XiE,2.5
2023-07-20,A Nightmare on Elm Street: The Dream Child,1989,https://boxd.it/1WWe,1.5
2023-07-20,A Nightmare on Elm Street,2010,https://boxd.it/1zdg,2
2023-07-20,Twins,1988,https://boxd.it/1YxK,3
2023-07-20,Terminator 2: Judgment Day,1991,https://boxd.it/2aGY,2
2023-07-21,Vampire Hunter D,1985,https://boxd.it/1YCg,3.5
2023-07-21,Vampire Hunter D: Bloodlust,2000,https://boxd.it/1L3i,4
2023-07-21,Le 15/8,1973,https://boxd.it/5EKM,3.5
2023-07-21,Barbie,2023,https://boxd.it/bCLK,5
2023-07-22,Shin Kamen Rider,2023,https://boxd.it/uDlw,3.5
2023-07-22,The Super Mario Bros. Movie,2023,https://boxd.it/i8C8,2
2023-07-23,"Hail, Caesar!",2016,https://boxd.it/881G,3
2023-07-23,The Boy in the Striped Pyjamas,2008,https://boxd.it/1NOK,0.5
2023-07-23,Good Bye Lenin!,2003,https://boxd.it/2ayA,2
2023-07-23,Mission to Mars,2000,https://boxd.it/27w2,3
2023-07-23,Solaris,2002,https://boxd.it/27qS,4
2023-07-23,Moonfall,2022,https://boxd.it/ejwM,0.5
2023-07-23,Kids Return,1996,https://boxd.it/1sfY,3.5
2023-07-23,Dirty Pair Flash,1994,https://boxd.it/wdSS,2
2023-07-23,Dirty Pair,1985,https://boxd.it/FdHe,3.5
2023-07-23,Dirty Pair 2,1987,https://boxd.it/FdHo,3
2023-07-24,Noah,2014,https://boxd.it/34QA,0.5
2023-07-24,The Invincible Gladiator,1961,https://boxd.it/57Do,3
2023-07-24,The 300 Spartans,1962,https://boxd.it/1Ehi,3
2023-07-24,Tetsuo: The Iron Man,1989,https://boxd.it/ZoM,4
2023-07-24,Tetsuo II: Body Hammer,1992,https://boxd.it/1HJY,5
2023-07-24,Tetsuo: The Bullet Man,2009,https://boxd.it/zZ8,2.5
2023-07-25,Init!ation,2020,https://boxd.it/mANw,2
2023-07-25,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,https://boxd.it/29eY,3
2023-07-25,The Name of the Rose,1986,https://boxd.it/2aUw,3.5
2023-07-25,The 400 Blows,1959,https://boxd.it/2b1C,4
2023-07-25,The Phantom of the Opera,2004,https://boxd.it/1XHu,4
2023-07-25,Hairspray,2007,https://boxd.it/261M,2
2023-07-25,Camp Rock 2: The Final Jam,2010,https://boxd.it/Sru,3
2023-07-25,The Umbrellas of Cherbourg,1964,https://boxd.it/22fK,3.5
2023-07-25,Electrick Children,2012,https://boxd.it/39sy,2.5
2023-07-25,Lords of Chaos,2018,https://boxd.it/f5no,0.5
2023-07-25,Water for Elephants,2011,https://boxd.it/r02,0.5
2023-07-25,Devil's Knot,2013,https://boxd.it/4Otu,1.5
2023-07-27,Bill & Ted's Excellent Adventure,1989,https://boxd.it/28oI,4
2023-07-27,Ferris Bueller's Day Off,1986,https://boxd.it/1YPY,4
2023-07-27,Bill & Ted's Bogus Journey,1991,https://boxd.it/28oy,3.5
2023-07-27,Bill & Ted Face the Music,2020,https://boxd.it/i7BI,2.5
2023-07-27,Paranormal Activity: Next of Kin,2021,https://boxd.it/mxqY,1
2023-07-27,Twin Peaks: Fire Walk with Me,1992,https://boxd.it/27Qw,5
2023-07-27,Twin Peaks: The Missing Pieces,2014,https://boxd.it/8NH4,4
2023-07-27,Blue Velvet,1986,https://boxd.it/29BI,4
2023-07-27,The Doors,1991,https://boxd.it/1W18,2
2023-07-27,Girl Asleep,2015,https://boxd.it/cAG6,3.5
2023-07-27,The Wolf House,2018,https://boxd.it/i1vE,2.5
2023-07-27,If I Stay,2014,https://boxd.it/7iM6,3
2023-07-28,The Dirt,2019,https://boxd.it/aGN4,0.5
2023-07-28,Sid & Nancy,1986,https://boxd.it/1N6e,0.5
2023-07-28,The Prestige,2006,https://boxd.it/293w,4
2023-07-28,Aloners,2021,https://boxd.it/ujeK,3.5
2023-07-29,Paterson,2016,https://boxd.it/cRk2,3.5
2023-08-01,ERASED,2016,https://boxd.it/px1A,3.5
2023-08-01,Pride and Prejudice,1995,https://boxd.it/g97G,3.5
2023-08-02,Shiva Baby,2020,https://boxd.it/oIv0,4
2023-08-02,Sweeney Todd: The Demon Barber of Fleet Street,2007,https://boxd.it/1PcS,3.5
2023-08-02,Camp Rock,2008,https://boxd.it/1PHw,2.5
2023-08-02,Paprika,2006,https://boxd.it/23wW,3.5
2023-08-02,Die Tomorrow,2017,https://boxd.it/hAJu,4
2023-08-03,Daisies,1966,https://boxd.it/LZk,3.5
2023-08-03,In the Mouth of Madness,1994,https://boxd.it/26vi,4
2023-08-03,Promising Young Woman,2020,https://boxd.it/loRE,0.5
2023-08-03,Watching the Detectives,2007,https://boxd.it/1B3i,3.5
2023-08-03,Kamikaze Girls,2004,https://boxd.it/1ucC,3.5
2023-08-03,Decision to Leave,2022,https://boxd.it/qp9e,2
2023-08-03,Insidious: The Red Door,2023,https://boxd.it/mIIu,4
2023-08-05,Safe,1995,https://boxd.it/1gKU,4
2023-08-05,Futuro Beach,2014,https://boxd.it/6Jcs,2
2023-08-05,AVP: Alien vs. Predator,2004,https://boxd.it/2atU,2.5
2023-08-06,Dead Man,1995,https://boxd.it/29h4,4
2023-08-06,Freaks,1932,https://boxd.it/2b3o,5
2023-08-06,The Tokyo Night Sky Is Always the Densest Shade of Blue,2017,https://boxd.it/fzny,3.5
2023-08-06,Music and Lyrics,2007,https://boxd.it/1Usw,0.5
2023-08-06,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,2003,https://boxd.it/1ULy,3.5
2023-08-06,Creed,2015,https://boxd.it/a2qk,3.5
2023-08-07,"Salò, or the 120 Days of Sodom",1975,https://boxd.it/237s,2.5
2023-08-07,"Goodbye, Dragon Inn",2003,https://boxd.it/oFG,4.5
2023-08-07,Jujutsu Kaisen,2020,https://boxd.it/sOve,3
2023-08-08,The Usual Suspects,1995,https://boxd.it/29XE,4
2023-08-08,The Call,2013,https://boxd.it/4Xgu,2
2023-08-08,The Paley Center Salutes Law & Order: SVU,2020,https://boxd.it/wAJa,4
2023-08-08,The Words,2012,https://boxd.it/2Wpw,3
2023-08-08,Shadow and Bone - The Afterparty,2021,https://boxd.it/uVZE,2.5
2023-08-10,The Meg,2018,https://boxd.it/bAL4,2.5
2023-08-10,Mystery Train,1989,https://boxd.it/1Ub6,4
2023-08-10,3 Women,1977,https://boxd.it/YPs,4
2023-08-10,Me and Earl and the Dying Girl,2015,https://boxd.it/9SAE,4
2023-08-10,Tale of Cinema,2005,https://boxd.it/31H6,5
2023-08-10,Dallas Buyers Club,2013,https://boxd.it/4O8G,2
2023-08-10,The Dark Tower,2017,https://boxd.it/bU66,1
2023-08-11,Les Misérables,1998,https://boxd.it/24nm,0.5
2023-08-11,"Red, White & Royal Blue",2023,https://boxd.it/z3iG,1.5
2023-08-12,Zoey 101: Spring Break-Up,2006,https://boxd.it/lOVW,2.5
2023-08-12,Zoey 102,2023,https://boxd.it/EBrs,1
2023-08-14,Goodnight Mommy,2014,https://boxd.it/8Niy,3
2023-08-14,The Babadook,2014,https://boxd.it/77xu,4
2023-08-14,The Shining,1980,https://boxd.it/29Nu,3
2023-08-14,The Shining,1997,https://boxd.it/3AKk,2.5
2023-08-14,Doctor Sleep,2019,https://boxd.it/i5vI,2
2023-08-14,Pet Sematary II,1992,https://boxd.it/1V6Q,0.5
2023-08-14,Pet Sematary,2019,https://boxd.it/4W0q,0.5
2023-08-14,It,2017,https://boxd.it/bC8e,2
2023-08-14,It Chapter Two,2019,https://boxd.it/h10u,2.5
2023-08-14,The Green Mile,1999,https://boxd.it/2agG,3.5
2023-08-14,The Shawshank Redemption,1994,https://boxd.it/2aHi,3.5
2023-08-14,Gerald's Game,2017,https://boxd.it/buKa,2
2023-08-14,Carrie,2013,https://boxd.it/4kC2,0.5
2023-08-14,Carrie,2002,https://boxd.it/20Zw,3.5
2023-08-14,The Boogeyman,2023,https://boxd.it/jnna,1
2023-08-14,The Dead Zone,1983,https://boxd.it/1U6g,3
2023-08-14,In the Tall Grass,2019,https://boxd.it/iZpm,2
2023-08-14,1922,2017,https://boxd.it/g8CS,4
2023-08-14,The Rage: Carrie 2,1999,https://boxd.it/20ZG,1.5
2023-08-14,Cell,2016,https://boxd.it/5cGC,0.5
2023-08-14,Oppenheimer,2023,https://boxd.it/wUow,2
2023-08-15,The Crazies,2010,https://boxd.it/1nvW,2
2023-08-15,The Wizard of Oz,1939,https://boxd.it/29Xu,4
2023-08-15,Blade,1998,https://boxd.it/1a8A,1
2023-08-15,Blade II,2002,https://boxd.it/1agO,2
2023-08-15,Blade: Trinity,2004,https://boxd.it/1a8q,1
2023-08-15,You're Next,2011,https://boxd.it/2WWK,2.5
2023-08-15,East of Eden,1955,https://boxd.it/2aQE,5
2023-08-15,The Purge: Anarchy,2014,https://boxd.it/71zk,3
2023-08-15,The Purge: Election Year,2016,https://boxd.it/ae5I,3
2023-08-16,Pauline at the Beach,1983,https://boxd.it/1WC4,4
2023-08-16,Speed Racer,2008,https://boxd.it/20UQ,5
2023-08-17,Inside Christopher Nolan's Oppenheimer,2023,https://boxd.it/HBek,0.5
2023-08-19,The Outsiders,1983,https://boxd.it/2aPw,3
2023-08-21,The Magician,1958,https://boxd.it/1nse,4
2023-08-21,The Clown,2011,https://boxd.it/2MEc,5
2023-08-21,Basic Instinct,1992,https://boxd.it/2asM,3
2023-08-22,The Birds,1963,https://boxd.it/2a6m,3.5
2023-08-22,Women Reply,1975,https://boxd.it/5Eie,3.5
2023-08-23,The Phantom of the Opera,1925,https://boxd.it/29bU,3
2023-08-23,The General,1926,https://boxd.it/29co,4
2023-08-23,Safety Last!,1923,https://boxd.it/1AkW,5
2023-08-23,Sunrise: A Song of Two Humans,1927,https://boxd.it/29Xk,3
2023-08-27,City of God,2002,https://boxd.it/2a2a,2
2023-08-28,Gran Turismo,2023,https://boxd.it/B2lS,3
2023-08-28,Talk to Me,2022,https://boxd.it/C6uQ,3
2023-08-28,EO,2022,https://boxd.it/txhc,3
2023-09-02,Gonjiam: Haunted Asylum,2018,https://boxd.it/ioyw,5
2023-09-03,Bottoms,2023,https://boxd.it/uGf2,4
2023-09-04,Choose Love,2023,https://boxd.it/A6X0,1
2023-09-04,Two Lovers,2008,https://boxd.it/1Ws4,4
2023-09-11,Romeo + Juliet,1996,https://boxd.it/2ama,0.5
2023-09-11,The Road to El Dorado,2000,https://boxd.it/1W6s,3.5
2023-09-11,The Immigrant,2013,https://boxd.it/4O2e,3
2023-09-11,Do Revenge,2022,https://boxd.it/sFiA,3.5
2023-09-11,Pretty Stoned,2023,https://boxd.it/G9Hm,0.5
2023-09-11,Salut les Cubains,1963,https://boxd.it/4BC4,4
2023-09-12,Eu Não Faço a Menor Ideia do Que Eu Tô Fazendo com a Minha Vida,2013,https://boxd.it/6JBM,2
2023-09-16,Strange Way of Life,2023,https://boxd.it/Aomw,3
2023-09-17,The Craft: Legacy,2020,https://boxd.it/lKYs,1.5
2023-09-18,Once Upon a Crime,2023,https://boxd.it/GsFu,3
2023-09-25,Fargo,1996,https://boxd.it/2aHM,4
2023-09-26,Carolina,2003,https://boxd.it/lAW2,2.5
2023-09-27,Love at First Sight,2023,https://boxd.it/bUmS,2
2023-09-27,You Are So Not Invited to My Bat Mitzvah,2023,https://boxd.it/BMeI,0.5
2023-09-28,The Wonderful Story of Henry Sugar,2023,https://boxd.it/yNyo,4
2023-09-29,Killer Klowns from Outer Space,1988,https://boxd.it/1Kpi,3.5
2023-09-30,The Slayer,1982,https://boxd.it/v0A,3.5
2023-10-02,The Rat Catcher,2023,https://boxd.it/Is8a,3
2023-10-02,Poison,2023,https://boxd.it/Is7Q,4
2023-10-04,Werewolf of London,1935,https://boxd.it/1qya,3
