Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2020-12-02,Good Time,2017,https://boxd.it/1ulOq9,4,,,2020-12-01
2020-12-02,Nosferatu,1922,https://boxd.it/1ulOJZ,4,,,2020-12-01
2020-12-02,Across the Universe,2007,https://boxd.it/1ulP8P,4,,,2020-12-01
2023-03-27,Blue Valentine,2010,https://boxd.it/42guqF,4,,,2020-12-01
2020-12-02,Someday This Pain Will Be Useful to You,2011,https://boxd.it/1upEix,3.5,,,2020-12-02
2020-12-03,In Time,2011,https://boxd.it/1urHox,3.5,,,2020-12-02
2020-12-04,Breathless,1960,https://boxd.it/1uxlx5,4,,,2020-12-03
2023-03-26,Blitz,2011,https://boxd.it/41TaQH,,,,2020-12-03
2020-12-05,Mank,2020,https://boxd.it/1uDy7h,5,,,2020-12-04
2020-12-05,Memento,2000,https://boxd.it/1uHzRt,4,,,2020-12-05
2020-12-06,In the Heart of the Sea,2015,https://boxd.it/1uMDHn,3,,,2020-12-05
2020-12-07,I Am Sam,2001,https://boxd.it/1uTgJ5,4,,,2020-12-06
2020-12-07,Sabrina the Teenage Witch,1996,https://boxd.it/1uTgYT,3.5,,,2020-12-06
2020-12-07,Perfume: The Story of a Murderer,2006,https://boxd.it/1uTsqp,4,,,2020-12-06
2020-12-07,The Giver,2014,https://boxd.it/1uUes9,3,,,2020-12-06
2020-12-07,Hanna,2011,https://boxd.it/1uVac9,2.5,,,2020-12-06
2020-12-07,Lucy,2014,https://boxd.it/1uVaXp,3,,,2020-12-06
2020-12-07,Panic Room,2002,https://boxd.it/1uVbTt,2.5,,,2020-12-06
2020-12-07,Pompeii,2014,https://boxd.it/1uVdl9,2,,,2020-12-06
2020-12-07,Desenrola,2011,https://boxd.it/1uVedP,2.5,,,2020-12-06
2020-12-07,Erin Brockovich,2000,https://boxd.it/1uVfSz,3,,,2020-12-06
2020-12-07,Chocolat,2000,https://boxd.it/1uVVwl,4,,,2020-12-06
2020-12-07,The Diary of a Teenage Girl,2015,https://boxd.it/1uW80d,1,,,2020-12-06
2020-12-07,Cosmopolis,2012,https://boxd.it/1uXyqj,2.5,,,2020-12-06
2020-12-07,Laurence Anyways,2012,https://boxd.it/1uXS3T,4,,,2020-12-06
2023-03-27,Blade Runner,1982,https://boxd.it/42gVz5,5,,,2020-12-06
2020-12-07,Euphoria: Trouble Don't Last Always,2020,https://boxd.it/1v054z,4,,,2020-12-07
2020-12-08,The Clique,2008,https://boxd.it/1v1TRj,1,,,2020-12-07
2020-12-08,World War Z,2013,https://boxd.it/1v5di5,4,,,2020-12-07
2023-03-23,Wuthering Heights,2009,https://boxd.it/41fEQn,,,,2020-12-07
2020-12-08,Euphoria: Trouble Don't Last Always,2020,https://boxd.it/1v5WbN,4.5,,,2020-12-08
2020-12-08,To Write Love on Her Arms,2012,https://boxd.it/1v5Yqb,2,,,2020-12-08
2020-12-08,Suicide Room,2011,https://boxd.it/1v6mIX,2,,,2020-12-08
2020-12-09,Emicida: AmarElo - It's All for Yesterday,2020,https://boxd.it/1v9XeV,4,,,2020-12-08
2020-12-09,Enemy,2013,https://boxd.it/1vcMap,4,,,2020-12-09
2020-12-10,Dragonball Evolution,2009,https://boxd.it/1vgsLt,3,,,2020-12-09
2020-12-10,Scarface,1983,https://boxd.it/1vgO9r,4,,,2020-12-09
2021-04-28,The World's End,2013,https://boxd.it/1PgWT3,4,,,2020-12-09
2020-12-10,The Little Rascals,1994,https://boxd.it/1vi7wB,4,,,2020-12-10
2020-12-10,Hansel & Gretel: Witch Hunters,2013,https://boxd.it/1viRn1,3.5,,,2020-12-10
2020-12-10,Winter's Tale,2014,https://boxd.it/1viTEN,3.5,,,2020-12-10
2020-12-10,What a Girl Wants,2003,https://boxd.it/1viVdz,1,,,2020-12-10
2020-12-10,Dr. No,1962,https://boxd.it/1vjj47,3,,,2020-12-10
2020-12-10,Twin Peaks: The Return,2017,https://boxd.it/1vjjzf,5,,,2020-12-10
2020-12-11,Ouija 3: The Charlie Charlie Challenge,2016,https://boxd.it/1vnzrf,2,,,2020-12-11
2020-12-11,Come and See,1985,https://boxd.it/1vnCP5,5,,,2020-12-11
2020-12-11,Senna,2010,https://boxd.it/1voGyT,4,,,2020-12-11
2020-12-13,The Irishman,2019,https://boxd.it/1vB4Pt,4,,,2020-12-12
2020-12-14,Flipped,2010,https://boxd.it/1vKv8J,4,,,2020-12-14
2020-12-18,The Prom,2020,https://boxd.it/1w6mAD,0.5,,,2020-12-17
2020-12-20,Brokeback Mountain,2005,https://boxd.it/1wngA7,5,,,2020-12-19
2020-12-21,Killed the Family and Went to the Movies,1969,https://boxd.it/1wsoxZ,4,,,2020-12-20
2023-03-27,"ariana grande: excuse me, i love you",2020,https://boxd.it/42glgL,,,,2020-12-23
2020-12-27,The Mist,2007,https://boxd.it/1xk38R,4,,stephen king,2020-12-26
2020-12-28,The Judge,2014,https://boxd.it/1xv2Gv,3.5,,,2020-12-27
2020-12-29,We Can Be Heroes,2020,https://boxd.it/1xOwCr,1.5,,,2020-12-29
2020-12-30,Death Note,2017,https://boxd.it/1xXt6Z,3,,,2020-12-30
2020-12-30,Soul,2020,https://boxd.it/1xY4qn,3,,,2020-12-30
2021-03-03,Minari,2020,https://boxd.it/1Hm941,5,,,2020-12-30
2020-12-31,Elektra,2005,https://boxd.it/1y88Zr,3.5,,,2020-12-31
2020-12-31,Mommy,2014,https://boxd.it/1y8eYf,5,,,2020-12-31
2020-12-31,Travis Scott: Look Mom I Can Fly,2019,https://boxd.it/1y8fC5,,,,2020-12-31
2020-12-31,The Perfect Date,2019,https://boxd.it/1y8gnZ,,,,2020-12-31
2020-12-31,The Act,2019,https://boxd.it/1y8gDD,4,,,2020-12-31
2020-12-31,Ghostbusters,2016,https://boxd.it/1y8hTn,1,,,2020-12-31
2020-12-31,Black Mirror: Be Right Back,2013,https://boxd.it/1y8iZ7,4,,,2020-12-31
2020-12-31,Green Lantern,2011,https://boxd.it/1y8ka1,,,,2020-12-31
2020-12-31,Diary of a Wimpy Kid: Rodrick Rules,2011,https://boxd.it/1y8kHz,2,,,2020-12-31
2021-01-01,Cowboy Bebop,1998,https://boxd.it/1ycJBp,5,,,2020-12-31
2021-01-01,Perfect Blue,1997,https://boxd.it/1ycMDN,5,,,2020-12-31
2023-03-30,Neon Genesis Evangelion: The End of Evangelion,1997,https://boxd.it/433wwj,3.5,,,2020-12-31
2021-01-01,Angel's Egg,1985,https://boxd.it/1yjCqD,5,,,2021-01-01
2021-01-02,Ghost in the Shell,1995,https://boxd.it/1ymdIt,5,,,2021-01-01
2023-05-01,Arthur and the Invisibles,2006,https://boxd.it/4bUUmZ,2.5,,,2021-01-01
2023-10-22,The Astronomer's Dream,1898,https://boxd.it/51YJ9r,4,,,2021-01-01
2021-01-03,Ashby,2015,https://boxd.it/1yI4EB,3,,,2021-01-02
2023-03-27,Happy Together,1997,https://boxd.it/42gICv,4.5,,,2021-01-02
2021-01-03,I Want to Eat Your Pancreas,2018,https://boxd.it/1yIbat,3,,,2021-01-03
2021-01-03,Attack of the Killer Tomatoes!,1978,https://boxd.it/1yIrA3,3.5,,,2021-01-03
2023-03-21,The Apartment,1960,https://boxd.it/40PGR1,5,,,2021-01-03
2021-01-05,The New Mutants,2020,https://boxd.it/1z7sDx,2,,,2021-01-05
2021-01-05,Superbad,2007,https://boxd.it/1z7QBF,1,,,2021-01-05
2021-01-05,Juno,2007,https://boxd.it/1z7XSD,3,,,2021-01-05
2023-03-27,"The Vampires or, The Arch Criminals of Paris",1915,https://boxd.it/42g2Lb,4,,,2021-01-05
2021-01-07,The Lighthouse: A Dark & Stormy Tale,2020,https://boxd.it/1zkbLP,4,,,2021-01-06
2021-01-08,The Iron Giant,1999,https://boxd.it/1zsn9z,5,,,2021-01-07
2023-03-27,Stalker,1979,https://boxd.it/42iqH7,5,,,2021-01-10
2021-01-12,From Up on Poppy Hill,2011,https://boxd.it/1A4K4j,,,,2021-01-11
2021-01-29,Euphoria: F*ck Anyone Who’s Not a Sea Blob,2021,https://boxd.it/1CEb3P,5,,,2021-01-28
2021-01-29,The Little Mermaid,1989,https://boxd.it/1CEHDZ,4,,,2021-01-28
2021-01-31,Double Dad,2021,https://boxd.it/1CXRRZ,,,,2021-01-31
2021-02-03,The Little Things,2021,https://boxd.it/1DnC3H,1,,,2021-02-02
2023-03-27,In the Mood for Love,2000,https://boxd.it/42imhT,5,,,2021-02-02
2021-09-28,Serial Experiments Lain,1998,https://boxd.it/2ar4Gv,4,,,2021-02-03
2021-02-12,Framing Britney Spears,2021,https://boxd.it/1EDTEV,1,,,2021-02-11
2021-02-12,Fear and Desire,1952,https://boxd.it/1EF2eJ,3,,,2021-02-12
2021-02-12,Malcolm & Marie,2021,https://boxd.it/1EF2SJ,1,,,2021-02-12
2021-02-13,Thirteen,2003,https://boxd.it/1EO0JN,3,,,2021-02-13
2021-02-16,The Mortal Instruments: City of Bones,2013,https://boxd.it/1Fk7VF,2,,,2021-02-16
2021-02-16,The Blind Side,2009,https://boxd.it/1Fk8b9,1,,,2021-02-16
2021-02-17,Palm Springs,2020,https://boxd.it/1Foigh,4,,,2021-02-16
2023-03-27,The Father,2020,https://boxd.it/42gTN5,4,,,2021-02-16
2023-03-30,Judas and the Black Messiah,2021,https://boxd.it/433rgb,4,,,2021-02-16
2021-02-18,To All the Boys: Always and Forever,2021,https://boxd.it/1FvNbr,1,,,2021-02-17
2021-02-18,To All the Boys: P.S. I Still Love You,2020,https://boxd.it/1FvNQz,1,,,2021-02-17
2021-02-18,Before Sunrise,1995,https://boxd.it/1FB6gl,5,,,2021-02-18
2021-02-18,Music,2021,https://boxd.it/1FB6nB,,,,2021-02-18
2021-02-19,Before Sunset,2004,https://boxd.it/1FIqM1,5,,eu,2021-02-19
2021-02-20,Before Midnight,2013,https://boxd.it/1FO7eB,4,,,2021-02-19
2023-03-30,Sweet November,2001,https://boxd.it/433bo9,3.5,,,2021-02-19
2021-02-22,The Cabinet of Dr. Caligari,1920,https://boxd.it/1G7HoZ,4,,,2021-02-21
2021-02-22,Ocean Waves,1993,https://boxd.it/1Gcryf,,,,2021-02-22
2021-02-22,Cowboy Bebop: The Movie,2001,https://boxd.it/1GctKn,5,,,2021-02-22
2023-03-28,Fullmetal Alchemist,2003,https://boxd.it/42zM9l,5,,,2021-02-22
2021-02-23,Natascha: The Girl in the Cellar,2010,https://boxd.it/1GkC1H,4,,,2021-02-23
2021-02-23,I Care a Lot,2020,https://boxd.it/1GkEJB,,,,2021-02-23
2021-02-24,Oldboy,2003,https://boxd.it/1GqCw3,0.5,,,2021-02-23
2021-02-24,Black Mirror: The Entire History of You,2011,https://boxd.it/1Gt3Ex,3.5,,,2021-02-24
2021-02-25,M8 - When Death Rescues Life,2019,https://boxd.it/1GzIbN,1,,,2021-02-25
2021-02-26,Berserk,1997,https://boxd.it/1GEQrz,5,,,2021-02-25
2021-02-26,My Friend Dahmer,2017,https://boxd.it/1GHnHz,1.5,,,2021-02-26
2021-02-27,Persepolis,2007,https://boxd.it/1GK8nF,3,,,2021-02-26
2021-02-27,Fantastic Four,2005,https://boxd.it/1GKK8X,4,,,2021-02-26
2021-02-27,Fantastic Four: Rise of the Silver Surfer,2007,https://boxd.it/1GKKC9,4,,,2021-02-26
2021-02-27,Letters to Juliet,2010,https://boxd.it/1GKM5B,3.5,,,2021-02-26
2021-02-27,Dahmer on Dahmer: A Serial Killer Speaks,2017,https://boxd.it/1GNb8J,3.5,,,2021-02-26
2021-02-27,Conversations with a Killer: The Ted Bundy Tapes,2019,https://boxd.it/1GNyVT,4,,,2021-02-26
2021-02-27,This Is the End,2013,https://boxd.it/1GNLah,3.5,,,2021-02-27
2021-02-27,Chungking Express,1994,https://boxd.it/1GO9UX,5,,,2021-02-27
2021-02-28,Notting Hill,1999,https://boxd.it/1GT19f,3.5,,,2021-02-27
2021-02-28,Somewhere in Time,1980,https://boxd.it/1GUlAd,4,,,2021-02-27
2021-02-28,Dancer in the Dark,2000,https://boxd.it/1GUHLn,5,,,2021-02-27
2021-03-01,X-Men: First Class,2011,https://boxd.it/1H3xNV,5,,,2021-02-28
2021-03-01,X-Men: Days of Future Past,2014,https://boxd.it/1H57ZP,5,,,2021-02-28
2021-03-01,X-Men Origins: Wolverine,2009,https://boxd.it/1H58Sb,2.5,,,2021-02-28
2021-03-01,X2,2003,https://boxd.it/1H5aFt,3.5,,,2021-02-28
2021-03-01,X-Men: The Last Stand,2006,https://boxd.it/1H5bbJ,4,,,2021-02-28
2021-03-01,The Wolverine,2013,https://boxd.it/1H5clF,1,,,2021-02-28
2021-03-01,Logan,2017,https://boxd.it/1H5dBz,4,,,2021-02-28
2021-03-01,X-Men: Apocalypse,2016,https://boxd.it/1H5fmr,2,,,2021-02-28
2021-03-01,Billie Eilish: The World's a Little Blurry,2021,https://boxd.it/1H7xYH,,,,2021-02-28
2023-03-27,Amour,2012,https://boxd.it/42gzbP,4,,,2021-02-28
2021-03-02,My Neighbor Totoro,1988,https://boxd.it/1HcdVX,,,,2021-03-01
2021-03-02,"I Travel Because I Have to, I Come Back Because I Love You",2009,https://boxd.it/1HcnNz,5,,,2021-03-01
2021-03-02,The Karate Kid,2010,https://boxd.it/1Hco7f,1.5,,,2021-03-01
2021-03-02,The Karate Kid Part III,1989,https://boxd.it/1HcojZ,3,,,2021-03-01
2021-03-02,The Next Karate Kid,1994,https://boxd.it/1HcotF,1,,,2021-03-01
2021-03-02,Her,2013,https://boxd.it/1HcqHp,5,Yes,,2021-03-01
2021-03-02,Never Rarely Sometimes Always,2020,https://boxd.it/1HfLf3,3.5,,,2021-03-02
2021-03-02,Bohemian Rhapsody,2018,https://boxd.it/1HfLJd,,,,2021-03-02
2021-03-02,The Greatest Showman,2017,https://boxd.it/1HfMlB,,,,2021-03-02
2021-03-02,Hush,2016,https://boxd.it/1HfN5f,4,,,2021-03-02
2021-03-02,Diary of a Wimpy Kid: Dog Days,2012,https://boxd.it/1HfOkl,,,,2021-03-02
2021-03-02,"Merry Christmas, Drake & Josh",2008,https://boxd.it/1HfPRP,3,,,2021-03-02
2021-03-02,Slumdog Millionaire,2008,https://boxd.it/1HfQgF,4,,,2021-03-02
2021-03-03,Truth or Dare,2018,https://boxd.it/1HjBcr,1,,,2021-03-02
2021-03-03,Whisper of the Heart,1995,https://boxd.it/1HjBUt,,,,2021-03-02
2021-03-03,Castle in the Sky,1986,https://boxd.it/1HjBZj,,,,2021-03-02
2021-03-03,Inside Out,2015,https://boxd.it/1HjCKJ,4,,,2021-03-02
2021-03-03,Beauty and the Beast,1991,https://boxd.it/1HjD5H,3,,,2021-03-02
2021-03-03,The Beaver,2011,https://boxd.it/1HjGyx,2.5,,,2021-03-02
2021-03-03,A Cinderella Story,2004,https://boxd.it/1HjIBD,4,,,2021-03-02
2021-03-03,Harry Potter and the Goblet of Fire,2005,https://boxd.it/1HjKQl,4,,,2021-03-02
2021-03-03,The Chronicles of Narnia: Prince Caspian,2008,https://boxd.it/1HjLhB,,,,2021-03-02
2021-03-03,Sharknado,2013,https://boxd.it/1HjM3b,3.5,,,2021-03-02
2021-03-03,Sharknado 3: Oh Hell No!,2015,https://boxd.it/1HjMdP,4,,,2021-03-02
2021-03-03,The Last Sharknado: It's About Time,2018,https://boxd.it/1HjMB3,3,,,2021-03-02
2021-03-03,Red Riding Hood,2011,https://boxd.it/1HjWG3,4,,,2021-03-02
2021-03-03,In Time,2011,https://boxd.it/1HnJyj,4,Yes,,2021-03-03
2021-03-03,Ready Player One,2018,https://boxd.it/1HnJI9,,,,2021-03-03
2021-03-03,Men in Black 3,2012,https://boxd.it/1HnJVx,5,,,2021-03-03
2021-03-03,Men in Black: International,2019,https://boxd.it/1HnK5n,,,,2021-03-03
2021-03-03,War Horse,2011,https://boxd.it/1HnL2T,1,,,2021-03-03
2021-03-03,Transformers: Dark of the Moon,2011,https://boxd.it/1HnLt1,,,,2021-03-03
2021-03-03,Transformers: The Last Knight,2017,https://boxd.it/1HnLFh,,,,2021-03-03
2021-03-03,I Am Number Four,2011,https://boxd.it/1HnMKd,,,,2021-03-03
2021-03-03,Just My Luck,2006,https://boxd.it/1HnOcn,2.5,,,2021-03-03
2021-03-03,Yesterday,2019,https://boxd.it/1HnPm9,,,,2021-03-03
2023-06-26,Nosferatu the Vampyre,1979,https://boxd.it/4qB3Ar,5,,,2021-03-03
2021-03-05,Midnight Sun,2018,https://boxd.it/1HBNmz,,,,2021-03-05
2021-03-05,Chemical Hearts,2020,https://boxd.it/1HCE4D,,,,2021-03-05
2021-03-06,The Map of Tiny Perfect Things,2021,https://boxd.it/1HFfQt,,,,2021-03-05
2021-03-06,Five Feet Apart,2019,https://boxd.it/1HFKyv,,,,2021-03-05
2021-03-06,Life in a Year,2020,https://boxd.it/1HGyxR,3,,,2021-03-05
2021-03-06,Can You Keep a Secret?,2019,https://boxd.it/1HJn4P,0.5,,,2021-03-05
2021-03-06,Sound of Metal,2019,https://boxd.it/1HKplb,5,,,2021-03-06
2021-03-07,Moxie,2021,https://boxd.it/1HOVjT,,,,2021-03-06
2021-03-07,Suspiria,2018,https://boxd.it/1HQvjH,3,,,2021-03-06
2021-03-07,"Love, Simon",2018,https://boxd.it/1HQykN,1,,,2021-03-06
2021-03-07,Hellraiser,1987,https://boxd.it/1HS7QV,2,,,2021-03-06
2021-03-07,Hellbound: Hellraiser II,1988,https://boxd.it/1HS9xV,3.5,,,2021-03-06
2021-03-07,Hellraiser III: Hell on Earth,1992,https://boxd.it/1HS9ML,4,,,2021-03-06
2021-03-07,Hellraiser: Bloodline,1996,https://boxd.it/1HSapN,,,,2021-03-06
2021-03-07,Hellraiser: Inferno,2000,https://boxd.it/1HSaCH,3,,,2021-03-06
2021-03-07,Hellraiser: Hellworld,2005,https://boxd.it/1HSaPr,3.5,,,2021-03-06
2021-03-07,Hellraiser: Hellseeker,2002,https://boxd.it/1HSb7b,,,,2021-03-06
2021-03-07,Hellraiser: Judgment,2018,https://boxd.it/1HSbgx,,,,2021-03-06
2021-03-07,Hellraiser: Revelations,2011,https://boxd.it/1HSbrl,,,,2021-03-06
2021-03-07,Hellraiser: Deader,2005,https://boxd.it/1HSbGP,,,,2021-03-06
2021-03-07,Hellraiser: Prophecy,2006,https://boxd.it/1HSbWD,,,,2021-03-06
2021-03-07,Hellraiser: Evolutions,2015,https://boxd.it/1HScb9,3,,,2021-03-06
2021-03-07,Hellraiser: Origins,2013,https://boxd.it/1HScrB,,,,2021-03-06
2021-03-07,Hunter x Hunter: Phantom Rouge,2013,https://boxd.it/1HSeDz,1,,,2021-03-06
2021-03-07,Shame,2011,https://boxd.it/1HThYR,3.5,,,2021-03-06
2023-03-28,50/50,2011,https://boxd.it/42zSlH,3,,,2021-03-06
2021-03-07,Before I Fall,2017,https://boxd.it/1HUxcV,3,,,2021-03-07
2021-03-08,Coming 2 America,2021,https://boxd.it/1HYOEb,,,,2021-03-07
2021-03-08,Constantine,2005,https://boxd.it/1HZ5dL,3.5,,,2021-03-07
2021-03-08,Ergo Proxy,2006,https://boxd.it/1I0hgT,5,,,2021-03-07
2023-03-30,All the Bright Places,2020,https://boxd.it/4336tj,,,,2021-03-07
2021-03-08,Adult World,2013,https://boxd.it/1I5JVP,1,,,2021-03-08
2021-03-09,Ask Me Anything,2014,https://boxd.it/1IdEXd,2.5,,,2021-03-09
2021-03-09,Raya and the Last Dragon,2021,https://boxd.it/1IdN5f,,,,2021-03-09
2021-03-09,Puparia,2020,https://boxd.it/1IdNX7,,,,2021-03-09
2021-03-09,Unpregnant,2020,https://boxd.it/1IdOs5,4,,,2021-03-09
2021-03-10,The Rocky Horror Picture Show,1975,https://boxd.it/1Ih0FL,4,,,2021-03-09
2021-03-10,Wonder Woman,2017,https://boxd.it/1Ihhc7,,,,2021-03-09
2021-03-10,Invasion,1969,https://boxd.it/1Iikod,3,,,2021-03-09
2021-03-10,Halloween,2018,https://boxd.it/1Iixm5,2,,,2021-03-09
2021-03-10,A Simple Favor,2018,https://boxd.it/1IiRpN,3.5,,,2021-03-09
2021-03-10,LOL,2012,https://boxd.it/1Il3st,0.5,,,2021-03-10
2021-03-11,Human Lost,2019,https://boxd.it/1IquXD,3,,,2021-03-10
2021-03-11,Moby Dick,2011,https://boxd.it/1IrzUB,2.5,,,2021-03-11
2023-03-28,Trainspotting,1996,https://boxd.it/42zGFb,5,,,2021-03-12
2021-03-14,Beau Travail,1999,https://boxd.it/1ILlWj,3.5,,,2021-03-13
2021-03-14,Wild,2014,https://boxd.it/1IOYh1,2,,,2021-03-14
2021-03-15,A Clockwork Orange,1971,https://boxd.it/1IWkJP,3,,,2021-03-14
2021-03-15,Knives Out,2019,https://boxd.it/1IWGEn,4,,,2021-03-14
2021-03-16,The Hunt,2012,https://boxd.it/1J4gVt,3.5,,,2021-03-15
2023-03-27,Andrei Tarkovsky: A Poet in the Cinema,1984,https://boxd.it/42gKpt,3.5,,,2021-03-16
2021-03-18,Zack Snyder's Justice League,2021,https://boxd.it/1JnbGr,5,,,2021-03-18
2021-03-20,2046,2004,https://boxd.it/1JDyG7,5,,,2021-03-20
2021-03-21,Eyes Wide Shut,1999,https://boxd.it/1JMnmj,4.5,,,2021-03-21
2021-03-21,The Beautiful Person,2008,https://boxd.it/1JNwgV,3.5,,,2021-03-21
2021-03-22,Tropic Thunder,2008,https://boxd.it/1JSmx3,4,,,2021-03-21
2021-03-22,The Gentlemen,2019,https://boxd.it/1JTw7h,,,,2021-03-21
2021-03-22,The Game,1997,https://boxd.it/1JTLfb,4,,,2021-03-21
2021-03-22,Abraham Lincoln: Vampire Hunter,2012,https://boxd.it/1JTULF,1,,,2021-03-21
2021-03-22,Heartbeat,1938,https://boxd.it/1JV4iP,1,,,2021-03-21
2021-03-22,Homework,1989,https://boxd.it/1JV7oB,4,,,2021-03-21
2021-03-22,National Theatre Live: Fleabag,2019,https://boxd.it/1JVqkN,5,,,2021-03-21
2021-03-23,Inglourious Basterds,2009,https://boxd.it/1K4IHX,4,,,2021-03-23
2021-03-23,Roger Waters: The Wall,2014,https://boxd.it/1K5vTN,,,,2021-03-23
2021-03-23,The Pink Floyd and Syd Barrett Story,2003,https://boxd.it/1K5CgD,3.5,,,2021-03-23
2021-03-23,Anima,2019,https://boxd.it/1K5QpT,4,,,2021-03-23
2021-03-24,ABBA: Dancing Queen,2012,https://boxd.it/1K97FZ,,,,2021-03-23
2021-03-24,Dreams,1990,https://boxd.it/1Ka0L9,5,,,2021-03-23
2021-03-24,Sick Sick Sick,2019,https://boxd.it/1KakFP,,,,2021-03-23
2021-03-25,A Ghost Story,2017,https://boxd.it/1KgZwr,4,,,2021-03-24
2021-03-25,Gattaca,1997,https://boxd.it/1Kh4B7,5,,,2021-03-24
2021-03-25,Romance,2008,https://boxd.it/1Kh8Nr,3,,,2021-03-24
2021-03-25,The Handmaiden,2016,https://boxd.it/1KhdKx,4.5,,,2021-03-24
2021-03-25,The Trial of the Chicago 7,2020,https://boxd.it/1Khiml,1,,,2021-03-24
2021-03-25,Kick-Ass,2010,https://boxd.it/1KhkqT,3,,,2021-03-24
2021-03-25,Kick-Ass 2,2013,https://boxd.it/1Khlnr,2,,,2021-03-24
2021-03-25,Milk,2008,https://boxd.it/1Khqmt,3.5,,,2021-03-24
2021-03-25,Saint Laurent,2014,https://boxd.it/1KhxmP,,,,2021-03-24
2021-03-25,The King of Comedy,1982,https://boxd.it/1KhASf,4,,,2021-03-24
2021-03-25,Harold and Maude,1971,https://boxd.it/1Ki9Td,4.5,,,2021-03-24
2021-03-25,mid90s,2018,https://boxd.it/1KiweH,1,,,2021-03-24
2021-03-25,A.I. Artificial Intelligence,2001,https://boxd.it/1Kk74L,4,,,2021-03-25
2021-03-27,Promising Young Woman,2020,https://boxd.it/1KveC3,,,,2021-03-26
2021-03-27,City of God,2002,https://boxd.it/1KvBEB,4.5,,,2021-03-26
2021-03-27,Jaws,1975,https://boxd.it/1KAvt3,3.5,,,2021-03-27
2021-03-27,Carrie,1976,https://boxd.it/1KAx0n,5,,stephen king,2021-03-27
2021-03-27,Bridget Jones's Diary,2001,https://boxd.it/1KAxA1,2.5,,,2021-03-27
2021-03-27,Pieces of a Woman,2020,https://boxd.it/1KAywf,3.5,,,2021-03-27
2021-03-27,If Anything Happens I Love You,2020,https://boxd.it/1KAyzt,3.5,Yes,,2021-03-27
2021-03-27,Ma Rainey's Black Bottom,2020,https://boxd.it/1KAyNb,3.5,,,2021-03-27
2021-03-27,Da 5 Bloods,2020,https://boxd.it/1KAySl,4,,,2021-03-27
2021-03-27,Psycho,1960,https://boxd.it/1KAzv3,3.5,,,2021-03-27
2021-03-27,E.T. the Extra-Terrestrial,1982,https://boxd.it/1KAzz5,2.5,,,2021-03-27
2021-03-27,It's a Wonderful Life,1946,https://boxd.it/1KAzPn,5,,,2021-03-27
2021-03-27,The Breakfast Club,1985,https://boxd.it/1KAzRj,,,,2021-03-27
2021-03-27,Jurassic Park,1993,https://boxd.it/1KAzVv,3,,,2021-03-27
2021-03-27,Fight Club,1999,https://boxd.it/1KAAiT,5,,,2021-03-27
2021-03-27,Gladiator,2000,https://boxd.it/1KAAvN,4,,,2021-03-27
2021-03-27,Interview with the Vampire,1994,https://boxd.it/1KABCv,4,,,2021-03-27
2021-03-27,The Lord of the Rings: The Fellowship of the Ring,2001,https://boxd.it/1KABDX,5,,,2021-03-27
2021-03-27,Harold and Maude,1971,https://boxd.it/1KABGd,4.5,Yes,,2021-03-27
2021-03-28,From Dusk Till Dawn,1996,https://boxd.it/1KG0bf,3,Yes,,2021-03-27
2021-03-28,Love Exposure,2008,https://boxd.it/1KG2tP,5,,,2021-03-27
2021-03-28,Ready Player One,2018,https://boxd.it/1KIlMl,,,,2021-03-27
2021-03-28,North Hollywood,2021,https://boxd.it/1KInVp,,,,2021-03-27
2023-03-27,Little Women,1994,https://boxd.it/42gnCp,4,,,2021-03-27
2021-03-29,A Rainy Day in New York,2019,https://boxd.it/1KNyTT,,,,2021-03-28
2021-03-29,Why Don't You Play in Hell?,2013,https://boxd.it/1KNTxf,5,,,2021-03-28
2021-03-29,Billionaire Boys Club,2018,https://boxd.it/1KNVKv,1,,,2021-03-28
2021-03-29,Godzilla,2014,https://boxd.it/1KNXjL,,,,2021-03-28
2021-03-29,Signs,2002,https://boxd.it/1KOlUV,5,,,2021-03-28
2021-03-29,Dinosaur,2000,https://boxd.it/1KOMCJ,3,,,2021-03-28
2021-03-29,Memories of Murder,2003,https://boxd.it/1KQt3z,5,,,2021-03-28
2021-03-29,From Russia with Love,1963,https://boxd.it/1KQSjn,3,,,2021-03-28
2021-03-29,Shazam!,2019,https://boxd.it/1KSplD,1,,,2021-03-28
2021-03-29,I Know Jake Gyllenhaal Is Going to Fuck My Girlfriend,2016,https://boxd.it/1KTD1J,,,,2021-03-29
2021-03-29,Be Natural: The Untold Story of Alice Guy-Blaché,2018,https://boxd.it/1KTQ1H,4,,,2021-03-29
2021-03-30,Dead Poets Society,1989,https://boxd.it/1KXAD9,5,,,2021-03-29
2021-03-30,Starshaped,1993,https://boxd.it/1L1ctx,4,,,2021-03-29
2021-04-01,Close-Up,1990,https://boxd.it/1LdfT3,5,,,2021-03-31
2021-04-01,Godzilla vs. Kong,2021,https://boxd.it/1Li8kP,3.5,,,2021-04-01
2021-04-02,Alive,1993,https://boxd.it/1LooD1,3,,,2021-04-01
2021-04-05,Piranha 3D,2010,https://boxd.it/1LUd1z,3,,,2021-04-04
2021-04-08,A Culpa é do Neymar,2015,https://boxd.it/1Mjuo1,4,,,2021-04-07
2021-04-08,Magnolia,1999,https://boxd.it/1MkCp9,4.5,,,2021-04-08
2021-04-09,Apollo 13,1995,https://boxd.it/1MpiyP,4,,,2021-04-08
